distance_km,avg_speed_kmh,vehicle_load_kg,engine_size,vehicle_age,fuel_consumption_liters
377,45,19048,5.8,41,80.61288181818182
739,79,23044,4.9,41,124.15727857142856
240,40,6763,4.9,41,40.321714285714286
701,47,22913,2.8,41,103.05138124999999
344,56,20413,2.8,41,57.79445714285715
400,52,12865,2.8,41,52.26888888888889
660,58,27222,2.8,41,91.31682352941176
757,80,11910,2.8,41,104.7376294117647
746,74,7617,2.8,41,103.21568235294119
452,72,19740,2.0,41,48.324963636363634
589,72,7754,4.9,41,115.44890833333334
793,78,13101,5.8,41,186.52153
455,77,22810,5.8,41,97.2914090909091
649,77,13067,4.9,41,127.20940833333334
209,48,10208,5.8,41,54.62098888888889
441,76,19177,4.9,41,79.79046923076925
450,40,19928,5.0,41,81.41884615384616
204,75,15425,4.9,41,36.90987692307693
318,77,18182,5.0,41,62.330650000000006
573,41,11222,4.9,41,96.26809285714286
264,49,19480,5.0,41,47.76572307692309
345,62,29192,4.9,41,62.4211153846154
423,48,23445,4.9,41,71.06702142857142
438,50,17289,5.8,41,93.65634545454546
376,75,7563,5.8,41,80.39905454545455
481,77,7803,4.9,41,80.81143571428571
262,74,11209,5.8,41,61.625020000000006
416,52,7293,4.9,41,65.23157333333333
888,58,23009,5.0,41,160.66652307692308
660,74,20789,4.9,41,103.4924
809,69,27193,5.0,41,158.57074166666666
304,57,5571,4.9,41,44.689899999999994
298,51,12399,4.9,41,46.728386666666665
710,51,23784,4.9,41,128.46084615384615
584,60,20014,4.9,41,76.31257777777778
604,51,13574,5.0,41,109.28218461538464
717,67,10829,4.9,41,105.40348125
675,68,22467,4.9,41,122.12826923076923
844,78,23333,5.8,41,198.51724000000002
636,80,15709,5.8,41,135.99414545454545
222,43,26914,4.9,41,40.16663076923077
764,70,26586,5.8,41,199.66715555555555
876,63,17361,4.9,41,158.49535384615388
657,57,26814,5.0,41,118.87151538461539
282,65,24881,4.9,41,51.02247692307693
344,59,26880,5.0,41,67.42686666666667
284,47,26314,4.9,41,47.71402857142857
277,72,24778,4.9,41,46.53797857142857
656,43,22157,1.6,41,67.08598260869566
200,77,16248,1.6,41,19.600833333333334
250,61,12793,1.6,41,25.56630434782609
884,75,7597,1.6,41,86.63568333333335
645,70,20973,1.6,41,47.409515625000004
648,47,29365,1.6,41,58.62156923076924
687,48,18360,1.6,41,59.847877777777775
233,57,24445,1.6,41,22.834970833333333
547,74,24709,1.6,41,51.463948
294,63,6403,1.6,41,28.813225000000003
271,56,8320,2.0,41,16.34407948717949
750,40,12239,2.0,41,51.88455882352942
353,78,19782,1.6,41,33.211652
449,54,11649,1.6,41,42.243716000000006
873,52,19020,1.6,41,85.5576375
637,62,12420,2.0,41,44.067285294117646
317,68,28523,1.6,41,32.41807391304348
505,70,5869,1.6,41,51.643934782608696
467,76,11442,1.6,41,47.75785652173913
253,67,14275,1.6,41,25.8731
435,71,5973,1.6,41,39.352442307692314
588,46,14994,1.6,41,53.19364615384616
600,53,20394,1.6,41,58.8025
823,53,19078,1.6,41,77.431132
502,71,22572,2.0,41,34.72806470588235
406,48,10147,1.6,41,38.198104
428,45,8443,1.6,41,40.267952
777,54,17126,2.0,41,53.75240294117647
274,69,10684,1.6,41,28.02066956521739
634,69,18595,1.6,41,64.83614782608696
302,55,6321,1.6,41,29.597258333333333
621,62,19810,1.6,41,60.8605875
505,70,23407,1.6,41,47.51242
297,51,11740,1.6,41,29.1072375
534,60,10468,4.9,41,89.71581428571427
634,42,18518,5.0,41,124.26928333333333
646,42,17704,5.8,41,138.13241818181817
507,77,5438,5.8,41,108.41042727272726
448,61,5164,4.9,41,75.26719999999999
365,60,10678,5.8,41,85.85165
680,55,29219,4.9,41,106.62853333333334
534,57,8337,5.0,41,89.71581428571427
741,43,8350,4.9,41,116.19373999999999
305,59,22371,5.0,41,55.18388461538462
762,52,7529,4.9,41,105.42942352941176
280,70,25996,5.0,41,50.6606153846154
332,41,17406,4.9,41,52.05981333333333
337,69,25229,4.9,41,44.03653888888889
383,70,10756,5.0,41,60.05695333333333
600,67,13105,5.8,41,117.605
529,48,22710,4.9,41,77.76630625000001
707,50,29603,4.9,41,97.81968823529412
268,74,15216,5.8,41,57.3057090909091
745,76,28308,4.9,41,134.7934230769231
252,56,9593,5.0,41,49.3941
649,65,28046,5.8,41,152.65129000000002
404,43,5193,5.8,41,86.38621818181818
325,72,23873,4.9,41,58.80250000000001
242,56,11401,5.0,41,51.7462
310,47,29688,5.8,41,72.9151
862,65,6737,4.9,41,135.16734666666667
382,59,23445,4.9,41,64.17872857142858
294,77,14882,5.0,41,53.19364615384616
573,72,20246,5.0,41,112.312775
719,79,11283,5.8,41,140.92999166666667
559,56,16360,5.8,41,119.52944545454545
895,48,28224,4.9,41,150.36639285714284
480,59,24943,4.9,41,80.64342857142857
394,47,26845,4.9,41,71.28672307692308
394,80,20859,5.8,41,84.24794545454546
866,45,12599,5.8,41,185.17441818181817
292,48,15428,4.9,41,52.83178461538462
871,50,19417,5.8,41,204.86791000000002
260,44,8883,5.0,41,47.04200000000001
833,47,24635,5.0,41,163.27494166666668
250,74,10053,4.9,41,42.00178571428572
602,64,20233,5.0,41,94.39761333333334
204,75,17124,5.0,41,36.90987692307693
665,78,24398,5.8,41,142.19513636363635
803,45,6128,4.9,41,134.90973571428572
881,63,19716,4.9,41,148.01429285714283
733,60,11865,4.9,41,132.62225384615385
604,75,27856,5.0,41,118.38903333333333
712,57,28800,5.8,41,167.46952000000002
844,40,19407,5.8,41,180.4702181818182
432,68,23080,4.9,41,78.16209230769232
723,56,13324,5.0,41,154.5971181818182
545,44,12407,5.8,41,128.18945
245,45,12245,4.9,41,41.161750000000005
745,47,9665,5.0,41,146.02620833333333
277,64,9220,5.8,41,59.230154545454546
272,58,16731,4.9,41,45.697942857142856
448,78,28958,5.0,41,95.79461818181818
246,48,16180,5.0,41,52.6015090909091
320,67,27554,5.0,41,62.72266666666666
413,70,17494,1.5,41,37.362203846153854
438,40,16485,1.5,41,38.15628888888889
255,80,5311,2.3,41,29.989275000000003
549,49,10434,3.8,41,75.95899411764707
306,61,20567,3.8,41,39.9857
247,40,20980,2.3,41,30.5773
772,52,21785,3.8,41,100.87895555555555
536,53,26938,3.8,41,66.35397894736842
225,62,22980,5.0,41,31.13073529411765
456,78,5121,3.8,41,56.45040000000001
207,67,5750,5.0,41,30.43029375
824,68,21489,5.0,41,121.13315
452,79,11934,5.8,41,75.93922857142857
891,72,14251,5.0,41,139.71474
502,41,17359,5.0,41,73.7971375
838,72,17855,5.0,41,131.40398666666667
255,63,24622,3.8,41,35.2815
725,51,22628,3.8,41,94.73736111111111
673,79,29651,3.8,41,87.94240555555557
227,67,28249,3.8,41,28.1014052631579
277,74,14201,3.8,41,34.29114210526316
415,49,8282,2.3,41,48.806075
585,73,7275,3.8,41,76.44324999999999
564,44,25192,2.3,41,69.82023157894737
865,80,5765,3.8,41,113.03147222222222
725,57,25966,5.0,41,100.31014705882353
898,45,7715,5.0,41,132.0116125
511,50,22881,2.3,41,54.63286818181818
206,40,17138,2.3,41,23.072980952380952
202,62,16924,2.3,41,25.006536842105266
822,43,24222,5.0,41,120.83913749999999
562,46,27420,2.3,41,69.57264210526317
707,80,10066,5.0,41,110.86231333333333
473,56,5489,2.3,41,58.5549105263158
705,50,11374,2.8,41,92.12391666666666
214,66,6935,2.3,41,26.492073684210528
391,51,7749,2.8,41,54.0983
830,73,16488,2.0,41,81.34345833333333
684,47,16883,2.2,41,61.87832307692308
227,62,14295,2.3,41,25.425080952380952
238,65,29196,2.3,41,29.463147368421055
472,73,12464,2.8,41,55.50956
430,71,29161,2.3,41,48.16204761904763
285,45,17137,2.8,41,35.2815
673,40,29801,2.0,41,71.95287727272728
325,43,11286,2.3,41,36.401547619047626
736,64,17995,2.3,41,91.11292631578948
344,47,9149,2.8,41,42.58538947368422
724,79,10848,2.3,41,81.09144761904763
411,59,12656,2.8,41,53.70628333333333
224,53,7345,2.8,41,35.12469333333333
779,72,26933,2.8,41,130.8775642857143
593,42,11680,2.3,41,73.41027894736843
266,54,13770,2.3,41,34.758811111111115
432,66,23082,2.8,41,53.47932631578948
308,58,17787,2.3,41,40.24704444444445
345,40,15863,2.8,41,47.73379411764706
310,74,11984,2.3,41,36.45755
427,72,27421,2.3,41,55.79703888888889
310,56,10256,2.8,41,42.89123529411765
669,52,11551,2.8,41,92.56205294117646
233,51,21662,2.3,41,32.23760588235294
822,78,6468,2.8,41,138.10187142857143
568,65,14132,2.3,41,78.58781176470589
794,66,7318,2.3,41,81.19858260869565
753,63,9536,2.3,41,80.50596818181818
624,56,10347,2.3,41,69.89097142857143
812,50,19462,2.0,41,56.17368235294118
717,61,18581,2.3,41,70.26898750000001
891,47,27323,2.0,41,61.63885588235294
481,71,23167,2.3,41,51.42545909090909
519,68,15067,2.3,41,67.81888333333333
642,71,28014,3.8,41,88.82636470588236
514,79,8226,2.3,41,67.16552222222222
576,44,16920,3.8,41,75.2672
488,52,20272,3.8,41,60.41183157894738
636,64,7819,5.0,41,87.99621176470588
861,49,8970,3.8,41,106.58726842105263
476,65,15258,5.0,41,69.974975
781,65,21808,2.3,41,96.68368947368423
702,60,7105,2.3,41,86.90390526315791
823,62,23854,4.1,41,129.05188666666666
715,51,27278,5.0,41,120.12510714285715
549,78,20907,4.1,41,80.70643125000001
645,64,25178,5.0,41,101.14030000000001
549,51,24275,6.2,41,67.9633105263158
806,75,14875,4.1,41,126.38617333333333
863,71,16365,5.0,41,144.9901642857143
336,57,8147,6.2,41,41.59503157894737
442,59,17253,4.1,41,61.1546
742,41,25435,5.0,41,116.35054666666667
239,72,25035,4.1,41,37.47679333333333
428,56,18102,4.1,41,59.217576470588234
747,75,12901,5.0,41,109.81366874999999
422,69,22558,6.2,41,49.629310000000004
205,48,24333,6.2,41,25.37792105263158
521,70,15001,4.1,41,81.69627333333334
667,78,27500,6.2,41,78.442535
274,60,5234,4.1,41,37.910317647058825
203,61,29296,5.0,41,31.831753333333335
845,56,9770,5.0,41,152.8865
317,42,10128,5.7,41,57.35505384615385
805,71,26240,6.2,41,105.19113888888889
703,72,13159,5.7,41,127.19433076923079
773,49,7474,6.2,41,106.95137058823529
640,44,5226,4.1,41,107.52457142857143
393,43,11160,5.0,41,66.02680714285714
591,77,15802,6.2,41,73.16268947368421
225,71,26185,5.7,41,40.70942307692308
634,77,15007,6.2,41,78.48586315789474
372,80,10357,5.0,41,67.30624615384616
499,59,28932,6.2,41,58.684895000000004
844,48,25379,6.2,41,110.28735555555555
525,54,22794,6.2,41,64.99223684210527
609,47,9764,4.1,41,102.31635
317,73,19589,3.8,41,43.85974705882353
424,69,15037,5.0,41,66.48602666666666
731,49,6337,5.7,41,85.96925500000002
312,53,10420,3.8,41,43.16795294117647
339,73,21501,5.0,41,53.15746
758,61,23252,3.8,41,99.04954444444444
200,52,23481,5.0,41,27.671764705882353
289,68,6813,5.7,41,32.36937619047619
853,68,14779,5.0,41,118.02007647058822
519,46,16444,4.1,41,87.19570714285713
749,45,7374,5.0,41,135.51714615384617
338,74,6526,4.1,41,56.78641428571428
710,76,16759,5.0,41,128.46084615384615
458,43,12087,5.7,41,82.8662923076923
872,53,13793,6.2,41,113.94617777777778
889,45,8614,5.7,41,160.84745384615385
209,56,7149,6.2,41,28.91699411764706
460,63,24685,4.1,41,77.28328571428571
849,52,13579,6.2,41,110.94071666666667
371,51,25064,6.2,41,45.927847368421055
212,68,19015,5.7,41,45.33138181818182
367,63,24666,5.7,41,78.47460909090908
841,73,7696,5.0,41,141.29400714285714
795,53,17626,6.2,41,103.88441666666665
520,66,19519,5.7,41,101.92433333333334
518,44,25535,6.2,41,76.1492375
812,79,20314,5.0,41,136.4218
528,48,17025,4.1,41,82.79392
749,55,6305,5.0,41,125.83734999999999
618,52,18439,6.2,41,80.75543333333333
805,54,5716,5.7,41,145.64926923076925
294,75,27229,6.2,41,40.67749411764706
780,64,10758,4.1,41,131.0455714285714
517,55,25039,4.1,41,86.85969285714286
435,70,27743,5.0,41,78.70488461538463
533,76,16183,5.0,41,89.54780714285715
575,72,13505,6.2,41,75.13652777777777
658,59,7280,6.2,41,91.04010588235295
336,65,20080,6.2,41,43.90586666666667
787,74,24006,5.7,41,154.25855833333333
746,79,14079,6.2,41,109.6666625
712,46,25726,5.7,41,139.55793333333332
495,70,23873,6.2,41,72.76809374999999
519,56,23306,5.7,41,110.97635454545454
771,47,11278,5.7,41,151.122425
548,62,29499,6.2,41,71.60837777777778
428,57,29433,5.7,41,83.89156666666668
469,51,9029,6.2,41,61.28527222222222
490,69,8063,6.2,41,67.79582352941176
364,75,18313,2.8,41,65.85880000000002
204,54,13352,2.8,41,34.27345714285714
578,57,15379,2.0,41,90.63425333333335
277,64,15543,2.8,41,50.11782307692309
609,52,8892,2.0,41,68.2109
773,63,23121,2.8,41,101.00962777777777
331,56,25604,2.8,41,40.97605789473684
800,40,28464,2.0,41,89.60380952380952
241,76,14562,2.8,41,31.492005555555558
288,66,8395,2.0,41,30.791127272727273
601,59,21359,2.8,41,78.53400555555555
495,57,7454,2.0,41,52.922250000000005
494,48,20828,2.8,41,64.55207777777778
815,49,9957,2.0,41,83.34615217391305
725,64,23671,2.8,41,94.73736111111111
890,40,29534,2.0,41,104.66845
836,75,11292,2.0,41,98.31778
621,57,13696,2.8,41,81.14744999999999
222,54,16959,2.8,41,27.48243157894737
774,72,17812,2.0,41,75.855225
342,61,14595,2.0,41,38.30562857142857
864,63,14959,2.2,41,72.57908571428571
344,40,25117,2.8,41,44.95124444444445
424,50,20383,2.0,41,43.360452173913046
702,65,13892,2.2,41,58.970507142857144
815,65,26497,2.8,41,106.4978611111111
303,45,24389,2.0,41,27.41101153846154
238,72,26174,2.0,41,25.445445454545457
397,53,17313,2.2,41,32.19943793103449
845,63,5010,2.8,41,110.41802777777777
778,77,18095,2.0,41,79.56233913043478
590,80,10221,2.2,41,49.56210714285714
378,56,20471,2.8,41,46.794410526315794
753,53,8677,2.8,41,98.39618333333334
647,58,16011,2.8,41,84.54492777777777
699,47,20105,2.8,41,91.33988333333333
214,62,12334,2.8,41,27.963855555555554
822,41,16984,2.0,41,96.67131
868,42,10164,2.8,41,120.09545882352941
488,52,14033,2.0,41,57.391239999999996
677,44,28244,2.8,41,93.66892352941177
430,57,29489,2.0,41,50.570150000000005
619,40,19889,2.8,41,85.64411176470588
356,76,5284,2.0,41,41.867380000000004
749,60,11543,2.8,41,103.63075882352942
640,58,10570,2.8,41,83.63022222222222
296,77,27115,2.8,41,38.678977777777774
610,73,28995,2.0,41,71.73905
488,41,23819,2.8,41,67.51910588235295
453,59,12523,2.0,41,53.275065000000005
395,70,16023,2.8,41,54.65173529411764
797,52,17712,2.0,41,93.73118500000001
721,53,6029,2.8,41,94.21467222222222
716,77,27968,2.0,41,84.20518
834,51,29475,2.8,41,108.98063333333333
317,52,25835,4.1,41,49.70771333333333
358,63,24350,5.0,41,60.14655714285715
427,79,12755,4.1,41,66.95644666666666
415,70,5553,5.0,41,65.07476666666666
895,53,21651,6.2,41,110.79628947368423
214,69,19203,4.1,41,33.556626666666666
356,66,28519,5.0,41,59.810542857142856
847,75,6240,6.2,41,104.85414210526316
460,45,9159,4.1,41,67.62287500000001
356,45,23873,5.0,41,55.82317333333334
246,54,29242,4.1,41,38.57444
523,63,15780,4.1,41,76.88426875
884,52,26778,5.0,41,129.953525
329,46,13661,6.2,41,38.692045
610,60,8287,4.1,41,95.65206666666667
294,77,23403,6.2,41,36.39565263157895
826,77,15215,4.1,41,138.7739
491,53,14781,4.1,41,82.49150714285713
482,42,20951,1.6,41,41.98934074074074
268,74,10313,1.6,41,20.33428387096774
859,51,20047,1.8,41,80.818156
210,60,15252,1.8,41,20.580875000000002
453,59,9317,1.8,41,38.05361785714286
749,66,27208,1.8,41,67.75857307692308
333,44,14611,1.5,41,31.329972
222,50,5838,1.5,41,20.886648
545,45,13461,1.3,41,36.62555714285715
501,44,18922,1.3,41,35.709154545454545
562,61,9827,1.5,41,45.58207586206897
595,40,28371,1.5,41,48.25860344827587
417,59,17903,1.5,41,36.326877777777774
340,63,24887,1.5,41,30.75823076923077
815,59,19400,1.3,41,46.75515853658537
409,68,29208,1.5,41,32.066963333333334
822,63,7075,1.3,41,49.57503076923077
815,47,22696,1.5,41,63.89871666666667
882,73,21279,1.5,41,82.982088
659,61,19190,1.5,41,62.00135600000001
555,78,23668,1.5,41,45.0143275862069
523,72,29959,1.5,41,43.93386785714286
332,69,20084,1.8,41,33.952052173913046
326,45,17533,1.8,41,33.33846086956522
305,52,19723,1.8,41,29.891270833333333
803,58,20264,1.8,41,75.549452
577,65,21246,1.0,41,71.42956315789475
250,56,19601,1.8,41,26.72840909090909
228,76,24192,1.8,41,19.862177777777777
661,66,13995,1.8,41,77.73690500000001
495,63,19563,1.8,41,43.121833333333335
496,53,16934,1.8,41,33.332617142857146
606,42,17675,1.8,41,61.972721739130435
812,44,11521,1.8,41,59.684537500000005
604,53,11355,1.8,41,61.76819130434783
545,47,25103,1.8,41,40.059203124999996
821,64,9771,2.0,41,91.95590952380954
619,54,7696,2.0,41,69.33094761904763
381,76,17458,2.0,41,40.734095454545454
200,42,18463,2.0,41,21.382727272727276
766,50,10796,2.0,41,94.82676842105263
570,48,5808,2.2,41,55.862375
860,43,15343,2.0,41,106.46347368421053
630,54,8293,2.2,41,61.742625
508,66,14497,2.0,41,49.786116666666665
336,70,8459,2.2,41,25.493729032258067
401,55,23803,2.0,41,41.008352173913046
635,71,9224,2.0,41,64.93841304347826
512,73,12571,2.2,41,40.14250666666667
316,45,27747,2.0,41,33.78470909090909
865,44,25951,2.2,41,70.15746551724139
774,63,19171,2.0,41,91.02627000000001
443,58,20323,2.2,41,41.679212
736,69,24908,2.0,41,91.11292631578948
801,51,11751,2.2,41,78.5013375
274,44,14717,2.0,41,35.80418888888889
585,67,20411,2.0,41,76.44324999999999
409,78,11237,4.2,41,64.13392666666667
674,73,14791,4.2,41,105.68769333333334
617,51,14236,5.3,41,111.63428461538462
546,62,15345,2.5,41,71.34703333333333
728,44,19159,2.8,41,107.02055
839,79,10319,2.5,41,109.63399444444445
378,76,23251,2.8,41,55.568362500000006
381,55,6375,2.5,41,42.673814285714286
863,48,13130,2.5,41,101.493115
224,72,26785,2.5,41,26.343519999999998
379,76,11992,2.5,41,44.572295000000004
700,72,18850,2.5,41,78.40333333333334
360,40,24700,2.8,41,49.809176470588234
376,76,18235,2.5,41,42.11379047619048
484,48,22982,4.2,41,71.151025
262,57,9949,4.2,41,38.515637500000004
861,77,11572,2.5,41,96.43610000000001
865,60,18730,2.5,41,101.728325
355,53,17589,4.2,41,49.11738235294118
668,78,22022,2.5,41,78.56014
248,78,9166,2.5,41,29.166040000000002
283,45,15114,4.2,41,41.60276875
560,42,5645,2.5,41,62.722666666666676
888,57,10884,4.2,41,122.86263529411764
347,76,28052,2.5,41,38.86565238095238
829,59,17461,4.2,41,114.69946470588235
541,68,21473,4.2,41,70.69367222222222
675,75,19703,4.2,41,105.84450000000001
262,55,20136,5.9,41,56.02274545454546
900,43,16470,4.2,41,141.126
559,53,20421,5.9,41,119.52944545454545
760,56,5550,4.2,41,111.72475
526,74,29635,4.2,41,77.3252875
340,74,10224,4.2,41,47.042
414,71,18550,5.9,41,88.52449090909091
634,49,10581,5.9,41,135.56649090909093
517,68,25562,4.2,41,76.00223125000001
231,51,14435,5.9,41,49.3941
869,48,8479,4.2,41,127.74843125000001
484,65,14137,4.2,41,71.151025
504,60,11091,4.2,41,65.8588
628,40,7633,4.2,41,86.8893411764706
676,75,11790,2.5,41,75.71521904761906
485,58,8501,2.5,41,57.038425
343,45,5889,4.2,41,47.457076470588234
623,57,13765,2.5,41,73.267915
218,76,28630,2.5,41,25.637890000000002
217,47,19197,4.2,41,31.90035625
789,50,9160,2.5,41,88.37175714285715
570,44,15156,4.2,41,78.8645294117647
374,60,9051,2.5,41,41.88978095238095
393,79,23614,4.2,41,54.37501764705882
701,60,26569,5.0,41,117.77300714285713
312,59,21227,5.0,41,52.41822857142857
313,48,28759,5.0,41,52.58623571428571
421,41,11197,5.0,41,70.73100714285714
877,43,18532,4.8,41,187.52651818181818
843,65,7283,4.8,41,180.25639090909092
463,51,9984,2.4,41,47.34879565217391
254,58,21995,5.0,41,37.3395875
842,58,18414,2.4,41,82.51950833333335
657,58,11837,5.0,41,96.58310625
361,68,28490,2.4,41,36.917743478260874
579,78,18732,5.0,41,85.11661875
286,73,12275,2.4,41,28.029191666666666
254,47,13715,5.0,41,37.3395875
675,45,8577,5.0,41,105.84450000000001
377,71,19739,2.2,41,63.33869285714286
590,67,27870,2.2,41,99.12421428571427
548,50,16590,2.5,41,92.06791428571428
207,67,23645,2.5,41,34.77747857142857
512,71,6023,4.9,41,150.5344
642,80,29897,4.9,41,188.75602500000002
527,47,20437,2.0,41,53.89376956521739
253,59,16318,2.0,41,25.8731
438,63,16023,2.0,41,41.208792
428,66,20430,2.0,41,30.506024242424246
778,50,12235,2.0,41,73.197352
250,62,15619,2.0,41,17.818939393939395
808,61,25141,2.0,41,100.02614736842106
803,44,13068,2.0,41,104.92979444444445
463,73,6284,2.0,41,49.50101363636363
617,70,23044,2.0,41,63.09763913043478
295,76,19466,2.2,41,26.687288461538465
287,65,10353,2.0,41,29.350117391304348
277,62,5903,2.2,41,25.058911538461544
487,77,14369,1.5,41,44.05664230769231
319,77,13521,1.5,41,28.8584576923077
690,71,15081,1.5,41,60.10922222222222
651,44,21365,1.5,41,56.71174444444445
699,64,27394,1.5,41,54.80393
364,72,20971,1.5,41,28.538813333333334
381,46,15059,1.5,41,44.807505
668,55,15707,1.5,41,65.46678333333334
206,68,5412,1.5,41,20.188858333333336
529,54,11639,1.1,41,73.19181764705883
872,59,8833,1.1,41,120.64889411764705
350,61,23799,1.1,41,48.425588235294114
284,49,23970,1.3,41,39.293905882352945
346,47,26955,1.1,41,47.87215294117647
823,71,17802,1.3,41,113.86931176470588
580,67,11557,2.2,41,47.04200000000001
747,48,15467,2.2,41,62.75066785714285
484,70,27664,2.3,41,56.920820000000006
899,62,17032,2.2,41,75.5192107142857
281,58,20126,2.3,41,33.047005
713,71,7882,2.2,41,55.90157666666667
722,49,16935,2.2,41,56.60720666666667
585,59,7519,2.3,41,65.52278571428572
670,74,17805,2.2,41,52.530233333333335
318,70,9400,2.3,41,35.617514285714286
595,50,13846,3.0,41,63.61361363636363
731,79,21564,3.0,41,78.15386818181818
